Zimse.,126,34,28,34,31,29,23,30,32,35,47,44,46,40,28,41,29,47,35,24,18,16,24,9,10,8,4,4,2439
changle_cyx,12,7,8,4,8,6,10,9,10,15,14,10,7,2,17,15,13,22,7,14,44,12,4,6,19,6,4,4,2439
chro4896,85,19,13,22,17,18,22,17,16,23,13,28,21,8,12,12,15,4,0,1,0,1,0,0,0,0,0,0,2439
dyxg,7,1,1,1,4,6,6,7,6,6,4,12,8,4,14,10,8,21,12,15,14,13,18,18,7,10,2,1,2439
Binary-grid-colouring,49,29,34,36,31,34,36,44,48,52,41,52,52,31,39,33,28,12,22,3,6,0,0,0,0,0,0,0,2438
JJLeo,178,44,53,52,55,54,58,69,66,73,64,76,67,69,83,69,92,88,66,67,48,46,26,12,21,13,7,6,2438
Kazumin,24,4,7,7,6,5,10,11,6,6,6,8,6,7,7,4,7,3,2,2,0,0,0,0,0,0,0,0,2438
MForest,72,27,28,33,45,36,33,40,30,43,36,25,17,24,13,9,14,4,5,2,1,0,0,0,0,0,0,0,2438
Normie28,59,18,29,19,33,27,37,55,116,137,109,122,112,102,95,102,152,178,136,74,37,26,15,8,9,4,0,1,2438
Pajaraja,25,6,12,12,15,11,15,18,17,11,13,12,11,14,10,7,8,12,8,7,3,0,0,0,0,0,0,0,2438
liujunhao,19,15,12,15,18,19,19,22,29,29,23,29,19,18,21,21,19,16,7,11,7,10,4,6,10,9,3,1,2438
RainAir,78,36,42,31,45,40,41,67,71,80,65,70,58,61,60,73,74,73,61,56,50,33,31,27,20,21,6,13,2437
shenmadongdong.qwq,9,2,1,1,2,6,2,6,3,0,5,5,2,5,8,5,2,3,2,1,0,2,0,0,0,0,0,0,2437
Ecrade_,205,50,46,47,43,44,47,43,41,56,31,50,42,21,26,30,41,31,21,11,21,26,20,16,11,14,5,19,2436
Lomk,27,5,8,10,12,10,10,11,14,21,16,14,15,11,25,30,30,24,27,9,6,2,8,0,1,0,0,0,2436
Magpie_,11,0,2,2,2,0,2,0,1,3,1,0,1,2,1,2,3,2,0,1,2,0,1,0,0,0,0,0,2435
_Nyusha_,13,4,3,9,6,8,1,5,6,3,3,5,5,7,6,3,7,3,2,3,2,2,0,0,0,0,1,0,2435
notlikeduck,13,6,2,4,6,3,4,4,9,5,2,6,3,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,2435
acniu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434
ddytxdy,33,8,15,13,19,24,23,31,30,35,39,44,39,37,41,42,38,52,25,22,16,8,12,11,7,8,1,5,2434
hyjhyj,23,3,5,17,16,9,11,17,18,17,23,17,16,17,26,33,48,37,33,45,34,37,33,39,27,31,12,10,2434
mirror233,6,1,4,2,0,4,1,1,4,4,1,2,3,1,1,4,6,2,3,3,2,0,0,1,1,0,1,0,2434
Brewess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433
RGB_ICPC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433
WatashiDakeWoMiteHoshii,11,1,2,0,5,4,3,2,3,3,5,4,2,4,3,3,0,1,0,2,0,1,0,1,0,0,0,0,2433
cheetose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433
hibye1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433
swiftc,33,7,9,6,13,7,11,10,18,14,16,13,16,18,15,18,24,19,15,23,26,12,19,17,15,7,9,10,2433
12tqian,128,40,40,43,46,52,54,69,60,64,61,76,61,78,81,84,105,100,84,75,28,17,9,2,3,14,2,0,2432
4ever_in_queue,7,1,2,1,1,1,2,1,1,2,3,2,2,0,0,14,2,3,2,0,0,0,4,0,0,0,0,0,2432
Alfalfa_w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432
Iam1789,73,21,16,12,10,17,16,12,20,16,10,29,27,14,21,24,27,26,14,28,27,14,20,15,11,14,3,3,2432
lgswdn,34,11,3,12,23,15,15,16,16,12,13,25,35,28,41,31,34,24,21,16,18,8,12,14,1,5,2,2,2432
AI_COre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431
Enucai,6,1,1,1,1,2,2,1,1,1,3,1,1,3,4,5,1,5,2,0,0,1,0,0,0,2,0,0,2431
Icecream2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431
Peti,48,11,12,7,25,15,14,23,19,24,30,30,22,32,37,40,66,57,45,33,21,6,2,2,0,0,0,0,2431
bilibilitdasc,63,19,30,19,27,42,38,32,36,36,42,30,37,27,32,16,37,22,20,18,4,2,0,0,0,1,0,0,2431
bixind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431
huansuz1,93,51,64,55,48,36,35,31,18,17,8,14,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2431
surokpro,42,23,33,37,41,36,35,48,63,24,47,33,36,27,20,17,29,23,5,3,2,2,1,1,1,0,1,0,2431
tatavayapmabulldogvd,173,52,49,55,50,56,47,69,66,59,51,72,52,56,60,47,58,52,24,40,16,11,11,6,6,2,1,0,2431
vpfwfp,170,36,40,25,24,24,20,40,46,25,27,30,23,30,23,17,9,15,5,10,8,0,0,3,0,0,0,0,2431
Goshkata,43,17,17,16,19,20,29,28,27,40,38,45,49,58,58,57,101,69,57,40,28,8,3,1,3,1,0,0,2430
Jasiekstrz,19,3,3,2,11,6,4,5,7,5,6,5,7,6,5,3,4,2,5,1,4,0,0,0,1,1,0,0,2430
Omer223,71,29,17,27,36,30,22,46,45,57,52,58,75,93,54,53,46,33,16,6,5,0,3,0,0,0,0,0,2430
alexandra_udristoiu,32,17,16,12,24,16,25,27,31,27,31,29,24,24,17,19,24,16,13,10,8,5,1,3,1,0,0,0,2430
Andreikkaa,94,32,37,41,47,49,52,49,58,54,50,63,34,31,31,23,16,16,6,7,4,2,0,0,0,0,0,0,2429
Enchom,65,37,52,51,58,70,65,79,88,79,52,43,47,38,36,21,20,13,8,2,10,1,1,0,0,0,0,0,2429
_twilight,13,4,7,3,5,9,13,14,13,15,15,21,12,15,17,17,32,32,31,27,21,21,23,32,27,20,24,16,2429
leapfrog,237,62,86,75,110,90,86,127,133,125,126,157,159,134,120,113,137,119,106,115,62,66,43,47,35,27,4,15,2429
monsoon,15,15,15,10,22,14,8,18,24,11,27,21,9,15,19,9,5,8,3,9,5,2,2,0,0,0,0,0,2429
Arturgo,89,34,40,27,22,30,24,37,53,33,35,29,21,24,10,21,18,14,12,9,7,2,1,4,0,2,0,0,2428
Gnoud__,25,4,9,8,13,13,6,10,15,20,11,14,22,12,13,7,18,8,6,3,3,0,1,0,0,0,0,0,2428
Jeel_Vaishnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428
Zayin,45,20,19,16,25,23,14,28,32,29,34,28,26,21,21,28,46,22,15,15,7,11,9,7,7,5,3,6,2428
gawry,0,3,3,3,4,8,10,13,10,7,14,12,21,19,14,13,19,15,17,5,4,6,1,0,0,0,0,0,2428
generic_placeholder_name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428
zhangguangxuan99,58,27,21,28,30,44,39,46,61,63,67,61,49,56,61,35,47,34,30,24,11,7,4,4,4,1,0,0,2428
zylber,15,4,7,5,14,11,16,16,18,13,11,19,20,12,18,4,8,8,5,1,5,1,0,0,1,0,0,0,2428
Be_dos,454,95,118,96,83,91,94,127,96,117,99,111,135,88,253,173,238,156,100,39,87,11,5,0,1,0,0,0,2427
DPR-pavlin,19,13,17,14,20,21,21,40,41,34,39,43,42,31,27,20,25,16,11,6,6,6,3,0,0,1,0,0,2427
Dormi,65,25,29,23,31,41,33,51,40,42,54,38,29,28,42,41,25,28,25,4,8,4,1,0,3,3,0,1,2427
Leilaqwq,9,2,2,0,4,3,2,2,2,1,1,6,1,2,2,0,6,0,0,2,2,2,0,0,0,0,0,0,2427
kevinyang,258,64,64,76,70,65,65,68,60,73,50,63,61,43,84,71,69,25,11,15,11,2,0,0,0,0,0,0,2427
BurnoutAg7,117,39,57,38,59,63,52,86,82,73,88,62,83,80,92,60,75,53,38,40,32,13,12,12,10,1,4,3,2426
Ra16bit,90,28,39,41,58,66,76,88,125,120,126,124,117,91,86,77,94,67,61,58,36,23,18,16,7,5,1,3,2426
Rtx_,24,6,10,5,4,7,11,12,12,17,15,11,15,9,12,6,15,10,7,10,6,2,2,7,2,1,1,1,2426
SpaceJellyfish,101,25,25,33,21,25,27,19,33,30,30,30,25,16,16,34,18,13,6,4,2,1,0,0,0,1,0,0,2426
bidzilya,103,63,95,90,95,100,100,110,119,119,91,102,105,58,58,47,47,25,20,7,10,5,3,7,1,0,1,0,2426
glebustim,43,11,12,15,9,9,10,12,15,12,15,9,12,9,3,8,3,2,1,0,1,0,0,0,0,0,0,0,2426
Heart_Blue,736,274,315,318,346,356,341,390,436,405,386,409,393,327,162,55,39,22,12,8,4,1,2,1,1,0,0,0,2425
PORONGON,7,4,3,3,5,3,3,4,5,6,7,5,2,8,1,3,1,2,1,0,0,1,1,0,0,0,0,0,2425
TechNite,66,32,72,35,42,49,43,39,37,30,30,28,31,17,16,9,7,11,8,1,1,0,0,0,0,0,0,0,2425
abeker,61,24,35,34,40,45,47,72,101,72,84,104,105,88,97,92,113,86,97,79,49,48,27,24,20,13,6,7,2425
edw21,101,28,26,31,23,34,43,43,40,43,42,37,45,29,22,25,21,15,10,4,3,0,0,0,1,0,0,0,2425
flukehn,75,32,34,36,27,36,30,38,56,53,46,53,53,18,46,24,42,16,27,10,9,4,5,10,0,1,0,0,2425
w0nsh,134,37,65,39,73,76,60,81,82,102,86,98,75,66,55,54,63,37,35,18,8,10,3,6,0,2,0,0,2425
I_love_tigersugar,78,41,54,53,73,62,67,86,111,101,89,113,108,91,103,91,82,71,53,35,22,17,11,2,1,0,0,1,2424
TsReaper,121,38,42,48,52,44,48,60,67,84,62,69,67,54,55,44,60,46,22,13,8,2,1,0,0,0,0,0,2424
kimoyami,97,34,44,23,42,40,39,37,43,58,57,58,49,57,70,58,81,144,140,55,64,25,13,10,6,3,3,0,2424
playf,13,1,3,6,8,7,9,9,12,14,26,14,11,22,16,24,29,32,31,24,27,32,18,12,9,4,5,6,2424
6aren,103,33,43,31,41,36,45,53,48,66,77,54,41,55,47,46,60,39,47,24,12,19,4,3,1,3,0,0,2423
Jakube,114,62,60,67,81,81,62,85,120,104,84,73,85,78,66,47,58,46,38,29,7,8,0,7,0,5,0,0,2423
elsantodel90,10,2,4,3,4,3,7,5,8,6,8,12,6,4,8,6,9,11,3,0,1,0,1,1,0,0,0,0,2423
usachevd0,51,23,22,29,34,31,27,45,45,37,27,33,19,24,20,21,35,15,4,6,6,1,1,2,0,1,1,2,2423
Alan_Zhao,47,8,10,10,10,14,14,12,11,19,11,17,13,8,8,30,17,22,14,10,15,7,13,15,16,11,2,5,2422
Andrei1998,48,29,26,42,48,41,46,58,80,59,54,60,59,50,56,45,42,42,23,17,5,11,1,2,3,1,6,0,2422
cage,21,6,7,7,4,7,2,5,9,6,8,7,7,12,9,14,9,14,8,21,21,8,12,16,13,6,3,15,2422
kabuszki,11,0,5,5,5,3,13,7,5,5,6,4,8,6,7,2,5,6,3,1,1,0,0,0,0,0,0,0,2422
princebelkovetz,131,42,44,44,58,37,61,81,61,53,37,65,36,27,23,13,27,17,1,5,5,1,0,0,0,0,0,0,2422
FairyWinx,96,35,46,37,41,33,51,50,55,61,60,44,50,47,27,21,17,5,5,5,0,0,0,4,0,0,0,0,2421
RNS_SJH,17,2,2,3,4,3,4,6,3,1,6,8,1,3,8,2,5,3,3,1,4,0,0,0,0,1,0,0,2421
SoraKasugan0,12,8,9,7,6,4,6,5,4,7,4,4,8,4,6,5,6,7,10,5,11,6,6,8,6,3,1,3,2421
Tweetuzki,34,7,15,15,17,16,25,23,13,22,11,15,16,10,5,14,11,11,5,5,12,5,4,7,4,2,0,0,2421
_Guoyh_,44,22,21,18,17,31,16,21,34,33,29,40,19,20,19,24,28,17,11,7,11,5,9,9,12,5,5,4,2421
aarr,315,140,67,18,21,28,32,43,34,50,47,54,33,51,29,39,37,28,13,18,9,4,2,0,0,0,2,0,2421
adamant,99,32,44,48,73,75,84,88,115,108,95,107,77,80,91,45,66,44,28,13,17,6,14,22,5,6,8,4,2421
aropan,41,18,26,23,35,62,48,53,71,49,69,69,87,42,54,31,29,39,17,19,2,0,8,1,2,0,0,0,2421
axs7384,41,8,8,18,12,16,12,9,17,12,23,17,21,16,19,15,14,9,9,4,4,4,2,4,1,0,0,0,2421
just_a_Hanpi,7,1,0,1,2,1,3,1,1,0,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2421
FystyFST,10,2,1,2,3,4,4,3,2,1,5,1,2,3,1,2,4,1,1,1,0,0,0,0,0,0,0,0,2420
Legitimity,79,17,30,21,23,19,19,12,19,18,25,29,26,17,29,27,36,52,14,22,29,17,29,5,7,8,2,5,2420
RedStar_13,44,26,25,68,64,49,60,44,44,33,38,20,18,16,29,34,26,35,33,18,32,27,13,8,2,0,0,0,2420
Remosk,7,2,2,3,1,1,1,1,3,3,2,3,3,3,1,3,3,3,0,0,0,1,0,0,0,0,0,0,2420
amazing_rat,10,6,6,3,6,2,5,10,2,3,5,12,2,3,13,3,3,1,5,1,3,1,0,4,3,1,1,2,2420
camypaper,50,36,47,42,47,58,71,59,68,79,57,60,67,58,64,65,45,30,16,15,7,2,2,1,1,0,0,0,2420
chenyanbo,23,17,13,11,21,26,20,17,24,21,28,16,22,25,14,27,26,34,17,17,7,6,0,4,0,0,0,0,2420
teja349,89,41,51,58,59,66,58,87,108,89,106,90,77,88,83,53,62,33,18,9,4,6,2,0,0,0,0,1,2420
DongXuelian,12,2,2,3,2,3,2,5,3,2,1,5,2,4,3,1,3,3,0,1,0,0,0,0,0,0,0,0,2419
RedNextCentury,196,88,125,104,140,133,113,158,190,169,147,152,154,93,92,65,58,23,17,24,5,0,4,3,1,1,0,0,2419
Temmie,369,54,46,68,63,55,61,69,65,63,48,46,55,49,33,27,81,35,10,11,7,1,3,1,1,3,1,2,2419
Tony2_CF,48,9,11,15,17,23,24,16,16,20,23,36,22,19,25,28,58,27,19,20,21,8,11,3,8,5,5,7,2419
nothing100,15,5,6,4,13,8,17,18,18,15,26,12,13,27,16,20,18,15,21,5,7,6,2,1,2,0,0,0,2419
-23333,48,14,11,15,13,17,18,16,14,27,24,20,17,19,31,18,32,19,23,16,10,5,9,7,8,0,0,0,2418
Chameleon216,29,9,8,10,14,11,8,24,25,29,22,14,28,27,32,59,28,22,27,27,26,17,19,7,11,10,0,6,2418
Dorost,530,154,165,117,127,112,110,115,132,102,55,76,51,33,28,25,41,37,22,11,10,3,7,0,0,0,1,0,2418
Huah,105,26,35,33,37,31,26,40,49,42,43,42,35,39,61,39,32,46,36,43,10,20,31,12,10,21,14,2,2418
Ilith,30,10,14,18,15,13,16,9,29,21,12,26,21,12,17,20,8,42,10,17,5,7,24,5,1,2,4,3,2418
SomethingNew,140,44,42,39,44,47,52,50,54,44,43,51,37,37,39,30,36,32,24,23,13,7,5,2,3,0,0,0,2418
Sylviasilvia,70,12,26,21,28,21,18,20,28,31,31,26,29,22,36,26,60,62,86,43,22,31,16,5,7,1,0,7,2418
emengdeath,37,11,14,10,20,24,21,21,21,23,19,21,26,31,34,43,52,61,42,57,53,21,9,13,6,3,4,2,2418
leinad2,47,12,13,11,17,19,18,26,18,20,22,19,18,12,11,7,11,8,8,3,1,1,2,0,1,0,0,0,2418
syzf2222,47,16,8,17,11,19,18,26,25,21,28,39,45,40,42,57,87,74,81,73,66,52,72,51,46,56,25,21,2418
endleg,4,1,2,2,0,1,2,1,1,1,0,2,0,1,1,1,3,0,2,0,1,0,0,0,0,0,0,0,2417
ilovevoi,18,1,2,4,7,3,6,1,2,1,4,5,7,6,7,4,7,2,0,2,6,0,0,0,0,0,0,0,2417
realFZzzz,27,10,7,12,6,15,13,17,18,17,11,19,14,14,17,22,24,29,32,38,40,40,51,33,51,32,25,46,2417
rui_er,248,86,129,59,82,87,94,110,86,124,106,124,96,70,71,51,60,24,20,5,14,9,10,6,3,0,1,2,2417
CrTsIr,109,26,42,40,55,62,47,60,79,67,51,39,48,33,26,18,37,46,31,32,39,29,28,33,24,18,11,22,2416
Numbering,21,8,9,9,6,7,6,6,11,7,4,14,11,3,5,3,6,2,1,2,0,1,0,0,0,0,0,0,2416
Quang,90,25,35,27,47,59,53,80,123,97,94,98,101,96,92,74,129,88,56,51,39,25,22,16,12,5,2,2,2416
chen_zexing,291,84,93,91,82,93,87,99,102,113,79,94,82,82,85,58,73,55,22,31,25,8,7,0,2,0,0,6,2416
cxt,16,10,15,10,6,16,7,30,31,24,20,32,31,25,34,30,36,27,27,19,10,11,10,11,10,5,2,2,2416
jiangbowen,122,27,46,34,34,24,45,41,50,57,48,67,83,111,21,53,48,25,22,10,4,4,10,3,0,1,0,0,2416
kristevalex,71,28,31,19,26,31,24,17,30,28,21,20,21,18,31,30,29,18,12,9,1,1,0,0,0,0,0,0,2416
lucas3h,146,45,62,43,63,57,59,88,77,90,84,70,55,56,67,41,54,34,31,12,12,0,1,0,0,0,0,0,2416
msg555,7,2,10,8,10,10,11,25,26,20,19,23,26,25,13,16,25,14,14,9,3,7,3,0,1,0,0,0,2416
sunsiyu,6,2,7,2,4,4,3,4,5,6,9,7,8,5,4,6,2,2,3,3,0,1,1,0,0,0,0,0,2416
xukai,27,3,7,7,4,9,7,8,9,10,12,17,19,6,12,24,56,22,53,44,38,34,17,14,16,15,12,6,2416
yjxKawaii,8,1,1,0,3,4,3,4,0,3,2,3,1,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,2416
8e7,58,16,24,16,22,27,31,34,31,31,30,27,22,21,22,24,19,18,14,12,4,5,2,5,3,1,0,2,2415
Adalbert,54,28,30,29,44,34,43,43,49,35,41,32,32,31,21,24,21,13,3,9,3,1,2,0,0,0,0,0,2415
Aging1986,262,48,65,72,56,59,57,49,62,75,57,54,57,52,62,35,42,34,20,8,10,1,1,1,2,0,0,0,2415
GusterGoose27,6,1,3,3,3,2,5,4,2,2,2,3,5,4,6,2,14,11,8,16,8,3,3,1,3,1,0,0,2415
SYury,29,20,21,10,21,25,21,28,48,54,40,46,48,48,38,40,61,43,37,17,3,1,0,0,2,0,0,0,2415
UnstoppableChillMachine,150,67,71,71,95,82,79,111,111,111,100,113,104,101,95,52,76,75,33,44,15,3,3,3,3,1,0,0,2415
AwakeAnay,180,44,44,38,49,55,57,76,87,102,77,87,68,60,57,46,49,43,27,22,18,9,3,1,1,0,0,0,2413
CQXYM,73,32,34,29,37,30,35,36,38,40,33,25,29,25,21,23,13,17,18,7,8,13,7,8,7,3,7,4,2413
HbFS-,16,5,5,7,6,6,11,9,16,10,10,12,6,8,5,7,5,9,17,1,1,2,1,0,0,0,0,0,2413
HolyK,71,17,9,21,13,22,16,19,31,19,28,20,27,17,26,42,29,29,23,23,26,18,21,14,15,16,14,9,2413
LeiLeiKunLe,68,17,19,14,22,12,12,10,18,13,13,11,12,2,5,13,6,7,2,1,0,0,0,0,0,0,0,0,2413
Shawn,67,16,20,24,22,17,15,19,37,20,20,29,24,24,17,21,10,7,3,5,2,4,2,3,0,0,0,0,2413
chaeyihwan,31,7,7,9,10,5,13,16,13,11,8,6,9,8,11,10,11,7,1,4,2,1,2,0,0,0,0,0,2413
neko_nyaaaaaaaaaaaaaaaaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413
YouKn0wWho,394,132,151,119,151,159,120,172,167,164,156,169,134,148,136,85,130,107,63,51,38,42,20,23,7,12,3,0,2412
riano_,95,25,22,19,24,33,23,33,29,31,20,36,34,26,23,28,42,22,20,6,7,0,0,2,0,0,0,0,2412
tomerun,11,5,2,9,13,11,18,11,18,11,23,11,9,11,8,5,4,2,2,0,2,1,1,1,0,1,0,0,2412
BaoJiaoPisu,216,65,62,54,76,61,48,58,75,50,46,63,73,54,67,75,81,46,14,13,6,1,2,0,1,0,0,0,2411
LittleCube,69,12,24,26,21,18,20,23,34,31,26,17,20,28,15,16,32,39,12,21,7,11,9,5,2,3,1,0,2411
baguettes,168,70,65,62,71,75,85,87,107,97,92,82,101,101,73,56,79,99,64,55,30,33,16,25,2,24,13,14,2411
fangzhijian2020,23,10,2,3,11,5,7,8,1,7,15,9,8,7,21,11,13,22,12,16,13,12,15,8,11,6,2,1,2411
flying_fish,13,9,4,4,11,7,4,10,5,10,11,7,13,7,15,5,13,6,8,0,0,2,0,0,5,3,0,0,2411
TheAshenWitch,55,15,15,16,16,15,14,22,16,16,17,20,20,18,32,16,32,32,18,21,12,3,6,7,3,0,1,3,2410
cwystc,8,2,2,2,1,5,2,5,9,5,7,8,2,1,5,5,4,4,2,0,1,1,0,0,2,0,0,0,2410
rfpermen,571,238,291,292,316,337,336,364,413,364,286,290,266,233,215,191,161,122,57,43,22,17,8,16,3,4,2,1,2410
umbrella-leaf,80,16,20,23,20,12,22,23,23,23,23,22,25,32,36,29,47,49,56,44,31,17,23,15,22,14,8,9,2410
xianboyu,28,6,9,6,5,9,9,24,19,16,28,34,34,26,35,36,45,46,41,32,45,36,39,27,25,15,9,16,2410
AliShahali1382,134,42,57,51,78,77,82,117,98,96,111,147,99,101,111,105,144,116,108,76,70,53,63,45,28,14,5,7,2409
Atreus,157,58,76,74,80,71,83,106,95,101,100,89,91,88,76,68,76,59,40,35,32,15,11,7,3,1,2,1,2409
BARBARIANNNNN,91,16,20,27,26,25,33,18,23,31,19,35,37,20,31,29,42,27,26,22,33,7,5,5,3,3,2,0,2409
jtnydv25,89,24,38,36,46,55,41,71,91,72,82,74,69,71,59,56,76,69,37,41,23,25,13,12,18,10,8,4,2409
uryuuu,151,62,67,48,75,70,80,91,82,88,88,86,59,83,64,45,45,36,21,7,9,2,1,1,0,0,0,0,2409
Arayi,103,42,44,31,40,44,49,46,41,53,43,42,25,24,24,21,24,11,20,4,5,4,1,0,0,3,0,0,2408
AvinashKartik,342,119,137,116,143,145,142,165,148,194,152,170,150,139,119,85,67,35,24,18,3,2,1,0,0,0,0,0,2408
DoIudu123,12,3,1,3,5,5,2,0,5,4,3,3,3,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,2408
DoNotMoZheng,69,10,17,18,6,9,8,14,15,17,19,22,10,14,17,7,10,17,9,8,5,4,2,7,6,1,0,4,2408
Flannery,45,11,11,12,16,16,17,23,19,30,29,28,26,28,27,19,30,29,21,12,12,5,5,13,5,0,1,0,2408
Hatsuyuki,10,2,3,3,4,2,4,6,6,6,10,6,7,9,5,4,5,9,5,5,2,3,1,2,2,3,2,0,2408
MoQZ,8,2,3,2,2,4,2,3,6,4,5,5,3,2,5,8,12,6,12,10,11,12,9,5,20,12,5,9,2408
arnold518,99,30,48,34,47,46,44,53,53,56,41,42,27,29,19,23,21,12,8,4,4,1,1,1,0,0,0,0,2408
bibibibi,100,41,64,58,64,61,46,64,88,77,77,85,75,81,97,63,95,48,32,12,11,4,4,1,0,0,1,0,2408
chenkuowen,24,6,8,12,12,12,16,12,12,15,23,18,10,15,16,23,27,28,24,12,14,10,16,8,11,14,11,11,2408
humbertoyusta,109,36,43,37,45,52,54,63,59,68,56,62,56,44,52,37,40,24,29,11,6,0,1,1,0,0,0,0,2408
lmtdora2004,4,1,4,0,1,4,2,3,3,6,3,3,6,7,5,4,5,2,2,4,3,0,0,0,0,0,0,0,2408
Qwerty1232,62,27,32,21,23,23,30,22,21,30,16,33,61,21,28,9,58,11,4,13,1,5,8,21,4,2,0,0,2407
TheWayISteppedOutTheCar,55,32,32,32,41,34,29,41,47,44,39,56,34,31,17,13,14,8,15,4,3,4,1,2,11,1,0,0,2407
alegsandyr,44,19,18,9,14,12,10,16,16,16,11,11,9,9,7,4,2,2,1,1,0,0,0,0,0,0,0,0,2407
chemthan,206,92,109,109,111,139,130,170,200,174,184,199,218,216,201,195,271,192,155,123,122,83,57,52,44,14,15,7,2407
kamer,30,15,13,14,17,23,37,15,30,26,17,16,22,16,12,14,16,11,37,14,5,2,5,0,0,0,0,0,2407
lytqwq,9,3,1,5,5,3,4,2,1,3,1,3,3,2,4,0,3,1,0,0,1,0,0,0,0,0,0,0,2407
pajenegod,146,61,79,87,105,125,73,131,147,201,203,373,402,374,254,139,158,59,58,40,14,5,5,0,6,0,2,6,2407
Dolodu123,7,0,0,1,4,0,1,1,4,2,0,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2406
HpSuda,136,29,28,40,24,34,30,25,28,33,20,39,32,18,22,19,26,19,11,4,8,3,3,1,0,0,1,0,2406
TheIceKing,9,1,4,4,5,4,3,3,6,4,2,2,4,4,3,3,4,6,3,1,0,7,0,0,0,0,0,0,2406
negativez2,62,17,26,19,27,27,21,32,45,46,36,53,54,50,47,28,40,31,18,19,5,4,1,0,2,0,0,0,2406
yan.silva,51,23,25,35,28,31,40,38,39,45,47,69,99,71,51,35,81,55,25,17,16,4,12,2,7,2,1,0,2406
AmazingTalker_Frank,13,4,6,3,3,4,2,4,3,2,6,1,2,2,3,1,3,2,1,3,0,1,0,0,0,0,0,0,2405
Eden_CY,11,2,4,4,3,6,5,6,7,9,9,15,12,15,17,12,15,10,15,6,8,5,2,1,4,0,0,0,2405
Gapzinho,26,6,13,7,5,7,7,14,12,12,9,8,11,11,14,7,8,15,3,4,5,2,3,0,0,0,0,0,2405
HOYITIO,23,9,19,4,12,15,10,8,9,10,7,5,4,3,2,4,2,1,0,1,1,0,0,0,0,0,0,0,2405
VEGAnn,66,25,34,30,43,38,33,43,39,51,40,52,40,53,47,35,53,70,57,62,33,16,17,11,4,14,6,1,2405
_SS,56,16,21,16,32,43,36,36,39,50,50,35,34,29,38,24,29,29,24,21,14,11,8,1,9,3,5,8,2405
andrew,309,107,123,101,135,127,106,137,130,121,98,99,83,63,56,44,58,35,24,10,9,4,5,1,1,1,0,0,2405
mcqueencin,42,8,10,15,5,16,12,10,12,13,14,13,15,12,14,8,8,14,5,5,5,1,0,4,0,0,0,2,2405
p_s_c_,9,3,7,4,2,3,6,1,7,2,3,4,4,5,2,2,5,5,1,1,0,0,2,1,0,0,0,0,2405
propane,144,33,31,37,35,35,44,43,57,75,82,127,118,135,185,178,337,282,197,38,31,10,8,9,1,0,0,0,2405
smax,305,88,97,89,100,108,123,130,125,138,118,121,108,100,101,75,114,82,66,46,30,12,20,11,3,11,2,3,2405
AkaiLemon,256,75,89,93,94,82,87,101,107,90,78,94,103,74,81,51,70,44,18,16,13,8,1,0,1,0,0,0,2404
Laggay,10,1,1,0,2,1,2,3,2,2,2,2,1,1,1,1,2,2,1,0,0,0,1,0,0,0,0,0,2404
Social_Zhao,29,7,7,9,15,10,9,9,12,16,20,12,22,21,19,25,27,30,30,29,31,23,25,23,19,17,7,5,2404
cerberus97,104,40,51,46,54,64,58,87,103,106,98,98,78,91,76,71,92,81,54,53,27,30,18,16,6,0,3,0,2404
kimden,102,37,61,46,50,37,42,48,47,44,29,33,19,27,14,21,22,8,8,6,2,2,0,0,1,1,0,0,2404
lexiyvv,123,52,31,41,64,31,42,48,58,29,37,36,34,20,59,28,36,24,10,1,4,7,1,0,1,1,0,0,2404
